"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ybx3",3.89516992527473e-114,1.00282106650686,0.285,0.128,7.80046729235518e-110,"5","Ybx3"
"Ddx241",1.30130680599851e-113,1.13502703855171,0.266,0.116,2.60599700969262e-109,"5","Ddx24"
"Pak22",1.51636399709143e-113,1.08280854012108,0.302,0.141,3.03667054057529e-109,"5","Pak2"
"Timm231",1.8203437956856e-113,0.915151555693223,0.277,0.121,3.64542048523998e-109,"5","Timm23"
"Tgfb21",2.96922598308868e-113,0.957144415400698,0.276,0.121,5.94617195373339e-109,"5","Tgfb2"
"Drap11",1.4473117636026e-112,0.88408133354521,0.296,0.134,2.89838653779057e-108,"5","Drap1"
"Adk1",2.35510257372953e-112,1.12376990929926,0.265,0.116,4.71632841415076e-108,"5","Adk"
"Pura2",7.28006577165065e-112,1.11428714681723,0.286,0.131,1.45790597143076e-107,"5","Pura"
"Trir1",4.52835171314251e-110,0.96660833686443,0.272,0.12,9.06847714073919e-106,"5","Trir"
"Ube3a1",7.34129972702314e-110,1.22738955866233,0.252,0.11,1.47016868333365e-105,"5","Ube3a"
"App2",9.76817713802924e-110,0.393800484833687,0.554,0.305,1.95617515366174e-105,"5","App"
"Thoc21",2.07132659145026e-109,1.24257618406183,0.254,0.111,4.14803863203829e-105,"5","Thoc2"
"Eny2",3.0203965276158e-109,0.91358258906355,0.281,0.126,6.0486460862034e-105,"5","Eny2"
"Mrpl201",6.24004578914165e-109,0.914735316191422,0.287,0.13,1.24963156973351e-104,"5","Mrpl20"
"Akr1a11",7.48481173468278e-109,0.902772257948437,0.303,0.141,1.49890839798757e-104,"5","Akr1a1"
"Efna51",4.26197505127828e-108,1.05804812138342,0.273,0.123,8.53503123768989e-104,"5","Efna5"
"Nsd3",6.80457718400745e-108,1.15951784965648,0.276,0.127,1.36268462686933e-103,"5","Nsd3"
"Grcc102",9.89882842254224e-108,0.832150849715834,0.342,0.168,1.98233937989831e-103,"5","Grcc10"
"Rab2a1",1.86555194113717e-107,0.676352784032646,0.431,0.231,3.73595431732129e-103,"5","Rab2a"
"Rps27l2",4.66323348360996e-107,0.409774073124778,0.688,0.472,9.33859137427731e-103,"5","Rps27l"
"Bri32",4.91263541837221e-107,0.499903221237291,0.453,0.242,9.83804368883218e-103,"5","Bri3"
"Tecr2",1.15259108805799e-106,1.09324325783924,0.261,0.116,2.30817891294492e-102,"5","Tecr"
"Tmem2581",1.50172118425838e-106,0.87246715489367,0.303,0.141,3.00734684359583e-102,"5","Tmem258"
"Tmed91",3.10645121961835e-105,0.949164621338741,0.337,0.169,6.2209792124077e-101,"5","Tmed9"
"Exoc42",5.63835366494014e-105,0.876227395332239,0.396,0.215,1.12913670494091e-100,"5","Exoc4"
"Eif5b2",3.28713865575389e-104,1.059278390863,0.306,0.149,6.58282387201275e-100,"5","Eif5b"
"Ptprk3",5.03330975626468e-104,0.857771945283856,0.411,0.226,1.00797061178956e-99,"5","Ptprk"
"Farp1",2.240374895259e-103,1.23047301428185,0.254,0.115,4.48657476524567e-99,"5","Farp1"
"Slc25a43",2.33981248125578e-103,0.376185028039436,0.474,0.254,4.68570847496282e-99,"5","Slc25a4"
"Ndufa113",4.13481062779857e-103,0.389939409049315,0.551,0.317,8.28037176322942e-99,"5","Ndufa11"
"Ncor13",3.28768075032331e-102,0.861391923280454,0.382,0.204,6.58390947059746e-98,"5","Ncor1"
"Tceal91",3.88619128727107e-102,0.423922494275127,0.46,0.249,7.78248667188905e-98,"5","Tceal9"
"Rbfox21",3.70403968215496e-101,1.05320868003322,0.275,0.128,7.41770986748352e-97,"5","Rbfox2"
"Txndc171",4.12814272385435e-100,0.670211958992992,0.331,0.162,8.26701861879073e-96,"5","Txndc17"
"Txnip1",4.36920002997955e-100,0.728366511617093,0.422,0.231,8.74975998003704e-96,"5","Txnip"
"Chd9",1.6675871280996e-99,1.13900217602022,0.258,0.118,3.33950998273227e-95,"5","Chd9"
"Gnaq2",1.57402154695175e-97,0.657872434138133,0.377,0.198,3.15213554992558e-93,"5","Gnaq"
"Ube2e22",7.20434278003748e-96,1.0397113128774,0.288,0.14,1.44274168513031e-91,"5","Ube2e2"
"Nme1",9.05734887698377e-95,0.606355737056664,0.356,0.184,1.81382468610477e-90,"5","Nme1"
"Sh3glb11",1.1450980475815e-94,0.949875387441061,0.254,0.116,2.29317335008671e-90,"5","Sh3glb1"
"Hsbp11",1.38620443629988e-94,0.705492463479636,0.297,0.142,2.77601300413413e-90,"5","Hsbp1"
"Rp91",1.40016940172357e-94,0.902902201909911,0.276,0.131,2.80397924389161e-90,"5","Rp9"
"Crip21",3.16442912176161e-93,0.833029459386345,0.298,0.146,6.33708575923979e-89,"5","Crip2"
"Srsf101",5.01781462709895e-93,0.909845920235646,0.3,0.149,1.00486755722284e-88,"5","Srsf10"
"Reep32",7.65827968466912e-93,1.13321200249704,0.269,0.131,1.53364708965184e-88,"5","Reep3"
"Dnajb61",7.78160320171102e-93,0.913224496551666,0.268,0.126,1.55834385717465e-88,"5","Dnajb6"
"Romo12",6.88643273713865e-91,0.666042651133814,0.365,0.194,1.37907701993939e-86,"5","Romo1"
"Pgls3",1.36159950451347e-90,0.652966658353779,0.365,0.195,2.72673916773868e-86,"5","Pgls"
"Dock11",7.0917827152134e-90,1.06684494391951,0.259,0.124,1.42020040654864e-85,"5","Dock1"
"Dynlrb12",1.08486064641378e-89,0.625232429366095,0.328,0.166,2.17254193050824e-85,"5","Dynlrb1"
"Chmp2a2",2.7737935597404e-89,0.732202209598916,0.317,0.16,5.55479898273612e-85,"5","Chmp2a"
"Tmem2341",3.64309119812704e-89,0.920502771559068,0.283,0.14,7.29565443336922e-85,"5","Tmem234"
"Pnisr3",4.5897766361807e-89,1.01277250963395,0.276,0.136,9.19148669161548e-85,"5","Pnisr"
"Mrpl331",1.01118751467967e-88,0.897622907953319,0.256,0.12,2.02500411689752e-84,"5","Mrpl33"
"Zfhx32",3.70349533577903e-88,0.895871424908513,0.314,0.163,7.41661975943109e-84,"5","Zfhx3"
"Ubl52",3.81995996416028e-88,0.4399427148656,0.446,0.25,7.64985182422737e-84,"5","Ubl5"
"Fkbp41",4.23775854566585e-88,0.92258918670678,0.274,0.134,8.48653526355044e-84,"5","Fkbp4"
"Cyb5a2",4.24922610330713e-88,0.456327551115091,0.386,0.205,8.50950019448286e-84,"5","Cyb5a"
"Swi52",7.428974145102e-88,0.544144974943834,0.371,0.198,1.48772636229813e-83,"5","Swi5"
"Pycard1",9.84907428907345e-88,0.852580274641398,0.252,0.117,1.97237561712985e-83,"5","Pycard"
"Sqstm12",9.71142320863111e-87,1.03364327410563,0.261,0.127,1.94480961176047e-82,"5","Sqstm1"
"Myo101",1.05685811090251e-86,1.07949192776563,0.263,0.129,2.11646405289336e-82,"5","Myo10"
"Zcchc73",2.62666384602793e-86,0.901048095263947,0.323,0.172,5.26015701805553e-82,"5","Zcchc7"
"Spop2",2.78090797496705e-86,0.935897503643596,0.279,0.138,5.56904631066901e-82,"5","Spop"
"Ankrd172",3.62371246395231e-86,0.963474444780431,0.315,0.167,7.25684658031089e-82,"5","Ankrd17"
"Eya23",5.23685296674698e-86,0.85115017025863,0.389,0.221,1.04873217512075e-81,"5","Eya2"
"Bloc1s11",1.15808714148836e-85,0.721517099576514,0.284,0.14,2.31918530954458e-81,"5","Bloc1s1"
"Bmpr1a2",4.08402173018782e-85,1.0474905877772,0.254,0.124,8.17866191687412e-81,"5","Bmpr1a"
"Tmem2561",6.88209407385918e-85,0.828091006993608,0.252,0.119,1.37820815923104e-80,"5","Tmem256"
"Mrps141",1.09484904273826e-82,0.610278399413661,0.31,0.159,2.19254469298764e-78,"5","Mrps14"
"Crim12",1.3378012833143e-82,0.987462062963567,0.296,0.155,2.67908084996523e-78,"5","Crim1"
"Ddx3x2",1.4541282636767e-81,0.917849410658661,0.306,0.163,2.91203726083896e-77,"5","Ddx3x"
"Arf12",2.65799805150673e-80,0.639637923194792,0.373,0.209,5.32290689794737e-76,"5","Arf1"
"Meis23",1.52378472928861e-79,0.449685382599678,0.513,0.31,3.05153129887336e-75,"5","Meis2"
"Gmds1",6.75332797777419e-79,0.704601352214382,0.337,0.184,1.35242146082906e-74,"5","Gmds"
"Dctn31",1.2040010056339e-78,0.777853406268384,0.258,0.126,2.41113241388245e-74,"5","Dctn3"
"Rbpms2",2.41429655603424e-78,0.577328983469845,0.308,0.159,4.83487028311417e-74,"5","Rbpms"
"Fnbp1l2",8.58657867841094e-77,0.912070441093491,0.277,0.143,1.71954824613857e-72,"5","Fnbp1l"
"Arpc1b1",1.6618977356351e-76,0.669733975695993,0.284,0.145,3.32811640538285e-72,"5","Arpc1b"
"Ptprd2",1.97769054783475e-76,0.748606937061254,0.275,0.14,3.96052309109388e-72,"5","Ptprd"
"Iqgap13",2.63077388388205e-76,0.740219607960798,0.356,0.201,5.26838777986219e-72,"5","Iqgap1"
"Rdx2",2.97482028672653e-76,0.804479069288637,0.304,0.163,5.95737510619855e-72,"5","Rdx"
"Arglu11",7.28902796387152e-76,0.878377194228612,0.271,0.139,1.45970074004491e-71,"5","Arglu1"
"Prpf4b",2.63595151797935e-75,0.913532490838729,0.254,0.128,5.27875650990544e-71,"5","Prpf4b"
"Phb12",4.35600123149616e-75,0.663288709381095,0.291,0.151,8.72332806619421e-71,"5","Phb1"
"Pdia32",1.23269687608955e-74,0.686790867533023,0.361,0.206,2.46859876405693e-70,"5","Pdia3"
"Etl43",2.21500867008512e-74,0.717889148558345,0.387,0.228,4.43577636271246e-70,"5","Etl4"
"Errfi13",1.35040588759274e-73,0.665102454903906,0.36,0.205,2.70432283049322e-69,"5","Errfi1"
"Tmed21",1.42314484010239e-73,0.781554705241802,0.302,0.163,2.84998985678905e-69,"5","Tmed2"
"Mllt102",2.5145440046281e-73,0.957873137382575,0.258,0.133,5.03562582366822e-69,"5","Mllt10"
"Tmem592",3.92664466944509e-73,0.618025871180152,0.371,0.213,7.86349861503073e-69,"5","Tmem59"
"Rnf71",9.97811205388707e-72,0.633031834741479,0.259,0.13,1.99821671991142e-67,"5","Rnf7"
"Micos133",1.54061189097809e-71,0.300343557206825,0.476,0.285,3.08522937287273e-67,"5","Micos13"
"Dbi1",1.02487731813242e-70,0.528323870256167,0.369,0.211,2.05241931729199e-66,"5","Dbi"
"Ndufa23",4.46764451566156e-70,0.373488319930226,0.457,0.277,8.94690490706383e-66,"5","Ndufa2"
"Birc62",7.19443549646634e-70,0.904930650178364,0.268,0.143,1.44075765252235e-65,"5","Birc6"
"Pten1",2.83625168975079e-69,0.891895790518934,0.268,0.142,5.67987763389492e-65,"5","Pten"
"Hsp90b12",4.06347701892657e-69,0.546155888090569,0.446,0.276,8.13751907810235e-65,"5","Hsp90b1"
"Psmb51",1.99811228995201e-67,0.569815106447044,0.311,0.171,4.00141967185789e-63,"5","Psmb5"
"Kctd12",4.66077161863801e-67,0.691335960490612,0.294,0.16,9.33366124348448e-63,"5","Kctd1"
"Arpp191",6.92454036040154e-67,0.714897123534078,0.251,0.129,1.38670845257401e-62,"5","Arpp19"
"Aplp22",7.26447913616397e-67,0.277540274240444,0.481,0.283,1.4547845918082e-62,"5","Aplp2"
"Ndufb53",8.94309413893846e-67,0.263656470629358,0.497,0.306,1.79094403226382e-62,"5","Ndufb5"
"Hadh1",3.41520872140375e-65,0.59725351898026,0.251,0.129,6.83929698548314e-61,"5","Hadh"
"Ppp3ca1",5.28878715530391e-65,0.789963719815514,0.286,0.158,1.05913251572116e-60,"5","Ppp3ca"
"Mt22",5.58484836908065e-65,0.837680557429009,0.306,0.174,1.11842173439209e-60,"5","Mt2"
"Ash1l2",1.51909954558086e-64,0.874213145229426,0.275,0.152,3.04214874998023e-60,"5","Ash1l"
"Gabarap2",3.63491413556784e-64,0.288487429154558,0.46,0.282,7.27927904788816e-60,"5","Gabarap"
"Fbxl172",7.4501465999973e-64,0.855129863544598,0.269,0.147,1.49196635811546e-59,"5","Fbxl17"
"Abracl1",1.48626283847531e-63,0.418663265235679,0.294,0.159,2.97638996033065e-59,"5","Abracl"
"Strn32",4.8550348716453e-62,0.887018308284791,0.253,0.137,9.72269283395688e-58,"5","Strn3"
"Cops91",1.58024547972142e-59,0.57659697542117,0.257,0.137,3.16459959769012e-55,"5","Cops9"
"D8Ertd738e1",6.30071377345102e-59,0.446762319496164,0.337,0.196,1.2617809402713e-54,"5","D8Ertd738e"
"Mrps162",1.81430522995711e-58,0.590969768130839,0.259,0.14,3.6333276535121e-54,"5","Mrps16"
"Tanc12",2.69690960459311e-58,0.71242768922511,0.278,0.157,5.40083117415815e-54,"5","Tanc1"
"Ndufa32",2.41065589468524e-57,0.51904845781525,0.311,0.179,4.82757949469666e-53,"5","Ndufa3"
"Srp141",4.14658452996275e-57,0.489414964126638,0.288,0.161,8.30395017970341e-53,"5","Srp14"
"Magi13",5.0280294929475e-57,0.424202960253927,0.467,0.301,1.00691318625767e-52,"5","Magi1"
"Rbm473",9.35024407420708e-57,0.625294160066435,0.437,0.29,1.87247987830071e-52,"5","Rbm47"
"Ogt3",2.48409048874975e-56,0.843003250955478,0.257,0.145,4.97463961277025e-52,"5","Ogt"
"Gnb21",4.283145249554e-56,0.485344300409045,0.363,0.22,8.57742667675684e-52,"5","Gnb2"
"Tmem14c1",8.72455809534638e-56,0.628002381956047,0.256,0.14,1.74718000417407e-51,"5","Tmem14c"
"Fis11",3.05737194583163e-55,0.511580588954257,0.267,0.147,6.12269305872241e-51,"5","Fis1"
"Rsrp13",2.42053960745344e-54,0.532398839813049,0.359,0.221,4.84737261788625e-50,"5","Rsrp1"
"Kmt2c2",2.66685833038109e-54,0.749282066781688,0.28,0.163,5.34065049242117e-50,"5","Kmt2c"
"Pitx12",4.01168268765303e-54,0.688594223791207,0.277,0.159,8.03379575029396e-50,"5","Pitx1"
"Ifi273",2.54713852549074e-53,0.296624010504939,0.524,0.361,5.10089961114775e-49,"5","Ifi27"
"Anapc132",6.51253595389058e-53,0.520616088716706,0.281,0.16,1.30420045012613e-48,"5","Anapc13"
"Mrps241",5.59144306154769e-52,0.413862545713054,0.293,0.169,1.11974238750554e-47,"5","Mrps24"
"Ppp1cb2",1.17527285538351e-51,0.736131405455001,0.282,0.167,2.35360142019102e-47,"5","Ppp1cb"
"Mdh23",1.26550218789036e-51,0.321482252185312,0.383,0.235,2.53429468146923e-47,"5","Mdh2"
"Timm132",7.06078551105479e-51,0.319208830383182,0.37,0.226,1.41399290644383e-46,"5","Timm13"
"Polr2l1",8.49593946832443e-51,0.620003638495728,0.259,0.148,1.70139683792665e-46,"5","Polr2l"
"Phlda12",6.39078362119366e-48,0.720244452371787,0.433,0.315,1.27981832798024e-43,"5","Phlda1"
"Atp6v0e2",3.58754387893872e-46,0.510455820805282,0.286,0.17,7.18441537196269e-42,"5","Atp6v0e"
"Map3k12",6.21897660861452e-46,0.661412235405476,0.268,0.161,1.24541225564114e-41,"5","Map3k1"
"Vdac13",1.1786774901349e-45,0.278179610470631,0.343,0.209,2.36041954174416e-41,"5","Vdac1"
"Cd2ap2",1.2328675130553e-44,0.548233279590576,0.303,0.187,2.46894048164455e-40,"5","Cd2ap"
"Krtcap21",2.51013068361811e-43,0.436836250781987,0.331,0.211,5.02678770701363e-39,"5","Krtcap2"
"Ndufs42",4.58007880116558e-43,0.415838486306747,0.322,0.201,9.1720658072142e-39,"5","Ndufs4"
"Hectd12",1.25032292433988e-42,0.676714999430113,0.253,0.152,2.50389668828303e-38,"5","Hectd1"
"Cox142",2.26867002338256e-42,0.411380976531474,0.264,0.156,4.54323858882591e-38,"5","Cox14"
"Neat12",4.32372089819254e-42,0.305360094215485,0.555,0.413,8.65868347072038e-38,"5","Neat1"
"Ehf2",2.4524535312651e-41,0.315017864920414,0.472,0.325,4.91128344171149e-37,"5","Ehf"
"Kif5b2",3.1844306316301e-41,0.430987619395428,0.348,0.225,6.37714078290245e-37,"5","Kif5b"
"Macf13",2.35520727555269e-40,0.37535744840692,0.404,0.269,4.71653809002182e-36,"5","Macf1"
"Uqcc23",1.19993518575813e-39,0.340717331678477,0.272,0.164,2.40299020299924e-35,"5","Uqcc2"
"Selenom2",1.72382088748614e-39,0.615007664435011,0.272,0.17,3.45212370927975e-35,"5","Selenom"
"Dad11",3.30085329525794e-39,0.414997744256211,0.326,0.211,6.61028880908354e-35,"5","Dad1"
"Hspa92",5.13539245516998e-39,0.53536307468053,0.261,0.16,1.02841369307234e-34,"5","Hspa9"
"Lamtor42",2.81713784210297e-38,0.337999441171978,0.3,0.188,5.64160024259542e-34,"5","Lamtor4"
"Lncpint3",4.04967731536565e-38,0.608489361253756,0.28,0.177,8.10988379175124e-34,"5","Lncpint"
"Dennd2b3",5.36469943658643e-38,0.551725629615988,0.312,0.203,1.0743347091708e-33,"5","Dennd2b"
"Ldha2",1.22839824110843e-37,0.41616840879687,0.289,0.181,2.45999031764374e-33,"5","Ldha"
"Akap92",1.9472123784814e-37,0.564081528439156,0.276,0.175,3.89948750914684e-33,"5","Akap9"
"Arl153",3.95475887999767e-37,0.500838617286121,0.311,0.203,7.91980013308334e-33,"5","Arl15"
"Chrm32",8.97208674162349e-37,0.417736451082044,0.447,0.324,1.79675009087752e-32,"5","Chrm3"
"Echs13",2.0395133536992e-36,0.322373118484424,0.282,0.176,4.08432944211802e-32,"5","Echs1"
"Ndufa102",1.46149329969986e-31,0.307493729381525,0.259,0.164,2.92678648197893e-27,"5","Ndufa10"
"Calr2",4.84277045021472e-30,0.459593191251163,0.323,0.224,9.6981321036e-26,"5","Calr"
"Krt82",6.35061819248061e-30,0.329814469379365,0.401,0.289,1.27177479922617e-25,"5","Krt8"
"Tob11",1.23922546875452e-29,0.429644306708857,0.264,0.173,2.48167292372779e-25,"5","Tob1"
"Clstn12",1.91580099599492e-29,0.526994608436713,0.276,0.186,3.83658307457944e-25,"5","Clstn1"
"Atp6v1a2",7.61795856087116e-29,0.425723176068391,0.278,0.185,1.52557238140006e-24,"5","Atp6v1a"
"Gpi12",5.40014523008466e-27,0.346861812317172,0.262,0.173,1.08143308377675e-22,"5","Gpi1"
"Lamp12",1.31363398562524e-22,0.416702395661149,0.291,0.208,2.63068341961311e-18,"5","Lamp1"
"Tkt2",2.01636208892413e-22,0.339325155219073,0.251,0.172,4.03796671927946e-18,"5","Tkt"
"Mogat1",2.12667678009171e-20,0.3563402673257,0.51,0.433,4.25888291981167e-16,"5","Mogat1"
"Spcs21",3.80230270612861e-20,0.409747800759868,0.304,0.227,7.61449139929316e-16,"5","Spcs2"
"Arhgap52",1.03143315005759e-19,0.423058945986085,0.259,0.186,2.06554802630532e-15,"5","Arhgap5"
"Tmbim62",8.3317925211878e-19,0.350339576525945,0.328,0.248,1.66852477029307e-14,"5","Tmbim6"
"Dlg12",1.8814048004779e-17,0.350322510179768,0.253,0.183,3.76770125343704e-13,"5","Dlg1"
"Scgb2b26",0,2.34589131442747,0.998,0.468,0,"6","Scgb2b26"
"Car6",0,1.85544396244731,0.998,0.472,0,"6","Car6"
"A630073D07Rik",0,1.67804266221431,0.629,0.159,0,"6","A630073D07Rik"
"Gm53236",0,2.43173833325158,0.998,0.532,0,"6","Gm53236"
"Pip",0,2.01073268773774,0.998,0.536,0,"6","Pip"
"Prol1",0,1.93383308256137,0.998,0.57,0,"6","Prol1"
"Mucl2",0,2.39721218195941,0.999,0.687,0,"6","Mucl2"
"Scgb1b27",0,2.08002010073163,1,0.693,0,"6","Scgb1b27"
"Scgb2b27",0,1.85329847287537,1,0.695,0,"6","Scgb2b27"
"Smco4",6.4152119596578e-247,1.16219641066881,0.41,0.152,1.28471034704107e-242,"6","Smco4"
"Mup5",0,1.50331376106093,0.697,0.096,0,"7","Mup5"
"Scgb2b261",0,2.1655027870688,0.99,0.471,0,"7","Scgb2b26"
"Car61",0,1.87299515447965,0.992,0.474,0,"7","Car6"
"A630073D07Rik1",0,1.73172437417966,0.642,0.16,0,"7","A630073D07Rik"
"Gm532361",0,2.18790278074385,0.993,0.534,0,"7","Gm53236"
"Pip1",0,2.06857160775778,0.993,0.538,0,"7","Pip"
"Prol11",0,2.07596533070973,0.995,0.572,0,"7","Prol1"
"Smco41",0,1.74763746012908,0.506,0.149,0,"7","Smco4"
"Mucl21",0,2.1357045698254,0.996,0.689,0,"7","Mucl2"
"Scgb1b271",0,2.10881823347337,0.996,0.694,0,"7","Scgb1b27"
"Scgb2b271",0,1.94008185477205,0.996,0.697,0,"7","Scgb2b27"
"2310057J18Rik",0,2.14117376564514,0.29,0.059,0,"7","2310057J18Rik"
"Agt",1.23425108659212e-243,1.34133390906576,0.343,0.111,2.47171122600938e-239,"7","Agt"
"Aqp5",4.10213225349662e-199,0.581761933172228,0.519,0.226,8.21493005085233e-195,"7","Aqp5"
"Cldn101",1.52161632376624e-116,0.588719375039437,0.46,0.235,3.04718884997427e-112,"7","Cldn10"
"Fabp51",1.04415958094124e-91,0.757594554272935,0.294,0.138,2.09103397679292e-87,"7","Fabp5"
"St3gal4",0,2.98062854001283,0.862,0.199,0,"8","St3gal4"
"St3gal1",0,2.81214962996263,0.797,0.191,0,"8","St3gal1"
"Gne",0,2.78905138167871,0.659,0.127,0,"8","Gne"
"Car62",0,1.78713710957447,0.973,0.476,0,"8","Car6"
"Slc12a21",0,1.28075471574142,0.8,0.324,0,"8","Slc12a2"
"Gm20275",0,3.62715234100005,0.528,0.061,0,"8","Gm20275"
"Scgb2b262",0,0.628762023058338,0.916,0.475,0,"8","Scgb2b26"
"Rrbp1",0,1.89761770271524,0.797,0.364,0,"8","Rrbp1"
"Slc12a8",0,2.9198324619006,0.505,0.073,0,"8","Slc12a8"
"Rap1gap",0,2.93374847575081,0.523,0.095,0,"8","Rap1gap"
"Agt1",0,2.88095048927419,0.526,0.103,0,"8","Agt"
"Chrm33",0,1.62256704731473,0.729,0.312,0,"8","Chrm3"
"Prol12",0,1.30961479108258,0.984,0.573,0,"8","Prol1"
"Etv1",0,2.57129787713984,0.507,0.1,0,"8","Etv1"
"Camk1d1",0,2.65128947584973,0.784,0.379,0,"8","Camk1d"
"Atp2a31",0,1.79167136523983,0.636,0.238,0,"8","Atp2a3"
"Plcb42",0,1.47436920433706,0.747,0.354,0,"8","Plcb4"
"Bach21",0,2.77921536382029,0.488,0.097,0,"8","Bach2"
"Ncald1",0,1.94588998996228,0.57,0.181,0,"8","Ncald"
"Auts23",0,1.67803206317757,0.907,0.525,0,"8","Auts2"
"Lars21",0,2.26281784137765,0.771,0.391,0,"8","Lars2"
"Fam3d",0,3.2504917642451,0.444,0.065,0,"8","Fam3d"
"Cpd1",0,1.85300851634383,0.602,0.226,0,"8","Cpd"
"Creb3l1",0,2.0440786706349,0.463,0.095,0,"8","Creb3l1"
"Dnah11",0,4.22295172333082,0.387,0.028,0,"8","Dnah11"
"Kcnn4",0,2.47328842562685,0.472,0.117,0,"8","Kcnn4"
"Gm461782",0,2.58389577311412,0.532,0.179,0,"8","Gm46178"
"Pigr",0,2.03904479880722,0.475,0.123,0,"8","Pigr"
"Gphn2",0,2.09860446417336,0.699,0.347,0,"8","Gphn"
"Cgnl11",0,2.46482246564256,0.452,0.104,0,"8","Cgnl1"
"Nktr3",0,1.99179676818627,0.527,0.18,0,"8","Nktr"
"Elapor1",0,2.82003759025286,0.411,0.065,0,"8","Elapor1"
"Mir62361",0,2.47545821704738,0.556,0.211,0,"8","Mir6236"
"Fry1",0,2.10962934419656,0.487,0.143,0,"8","Fry"
"Mgat4a1",0,2.41845218788989,0.449,0.106,0,"8","Mgat4a"
"Srsf102",0,2.31928482791781,0.485,0.142,0,"8","Srsf10"
"Galnt7",0,1.87882817213181,0.457,0.121,0,"8","Galnt7"
"Nbea1",0,2.05828153461252,0.467,0.134,0,"8","Nbea"
"Gfpt1",0,1.26458323509389,0.485,0.155,0,"8","Gfpt1"
"Sntb11",0,2.42084528379146,0.43,0.102,0,"8","Sntb1"
"Tshz22",0,1.69233121391283,0.54,0.213,0,"8","Tshz2"
"Atxn11",0,1.67874400336463,0.531,0.208,0,"8","Atxn1"
"Hdlbp",0,1.66468582964841,0.516,0.199,0,"8","Hdlbp"
"Erbb4",0,3.81739165424436,0.339,0.028,0,"8","Erbb4"
"Slc23a2",0,3.41783677948693,0.354,0.046,0,"8","Slc23a2"
"Adcy82",0,1.77958160483158,0.474,0.166,0,"8","Adcy8"
"Mad1l1",0,3.56275356373439,0.345,0.041,0,"8","Mad1l1"
"P4hb",0,1.73631391437506,0.53,0.227,0,"8","P4hb"
"Gm155641",0,2.46775019796863,0.407,0.105,0,"8","Gm15564"
"Lpo",0,2.95135060951224,0.357,0.06,0,"8","Lpo"
"Gm57537",0,3.09074729615367,0.334,0.044,0,"8","Gm57537"
"Snd1",0,2.05973092800973,0.425,0.136,0,"8","Snd1"
"Elmo1",0,2.21443225945108,0.387,0.099,0,"8","Elmo1"
"Cald1",0,2.38239101448412,0.36,0.073,0,"8","Cald1"
"Ptprt",0,3.05173828773641,0.328,0.044,0,"8","Ptprt"
"Scgb2b272",0,1.30009293086263,0.981,0.698,0,"8","Scgb2b27"
"Cd44",0,3.52076491821473,0.313,0.033,0,"8","Cd44"
"Scgb1b272",0,0.869512251815739,0.975,0.696,0,"8","Scgb1b27"
