"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pde4b46",3.67421172971172e-18,2.26832165223835,0.622,0.161,8.45325892654774e-14,"36_8WeekIR","Pde4b"
"Thrb17",1.3535769779416e-17,2.99356221797031,0.378,0.066,3.11417455315023e-13,"36_8WeekIR","Thrb"
"Serp114",4.49384453450228e-17,2.56302121169461,0.4,0.074,1.03389881205294e-12,"36_8WeekIR","Serp1"
"Chrm349",2.2123419920627e-16,2.29107194346777,0.533,0.134,5.08993522113865e-12,"36_8WeekIR","Chrm3"
"St3gal436",1.00134242318447e-15,2.05632029036647,0.6,0.166,2.30378851302051e-11,"36_8WeekIR","St3gal4"
"Zyg11b",6.6436551104492e-15,2.86668112985352,0.267,0.04,1.52850573126105e-10,"36_8WeekIR","Zyg11b"
"Kcnma132",3.98709562335328e-14,1.2802448471581,0.489,0.114,9.17311090064888e-10,"36_8WeekIR","Kcnma1"
"Nucb28",4.42099112262389e-14,2.90491748037165,0.267,0.042,1.01713742758208e-09,"36_8WeekIR","Nucb2"
"Rps27l65",4.56191720325399e-13,1.8308268233782,0.667,0.243,1.04956029095265e-08,"36_8WeekIR","Rps27l"
"Sec61b56",1.50168774465715e-12,2.03675374854845,0.6,0.214,3.45493299413271e-08,"36_8WeekIR","Sec61b"
"Gcnt21",2.99935208067552e-12,2.41226555114925,0.289,0.053,6.90060933201016e-08,"36_8WeekIR","Gcnt2"
"Iqgap230",6.55223170654021e-12,2.12806028789652,0.422,0.106,1.50747194872371e-07,"36_8WeekIR","Iqgap2"
"Pam25",1.22963474646753e-11,1.71945403815896,0.422,0.105,2.82902066119786e-07,"36_8WeekIR","Pam"
"Lmo72",2.11122319338016e-11,2.50708317352574,0.267,0.05,4.85729120100974e-07,"36_8WeekIR","Lmo7"
"Anxa137",7.24398690126682e-11,1.20328890622576,0.467,0.128,1.66662406637446e-06,"36_8WeekIR","Anxa1"
"Kirrel313",8.59258465329702e-11,2.16994191113707,0.267,0.051,1.97689595118405e-06,"36_8WeekIR","Kirrel3"
"Magi39",2.23778465790288e-10,2.78605070858385,0.311,0.072,5.14847116243717e-06,"36_8WeekIR","Magi3"
"Fabp530",6.8156262988468e-10,1.4824296766076,0.467,0.139,1.56807114257568e-05,"36_8WeekIR","Fabp5"
"Cd966",9.25793109555413e-10,1.14993827741534,0.667,0.249,2.12997220715414e-05,"36_8WeekIR","Cd9"
"Tram110",9.62796515343008e-10,2.19463160068063,0.311,0.073,2.21510594284966e-05,"36_8WeekIR","Tram1"
"Kif1b10",6.06444393509656e-09,2.25956168809678,0.356,0.1,0.000139524661614766,"36_8WeekIR","Kif1b"
"Galnt713",9.47896486253873e-09,1.81706992131088,0.289,0.069,0.000218082544592429,"36_8WeekIR","Galnt7"
"Ndufb954",1.51462631581381e-08,1.36201963818273,0.644,0.279,0.000348470076479282,"36_8WeekIR","Ndufb9"
"Immp2l20",1.58636698203024e-08,2.27019118249417,0.311,0.083,0.000364975451555698,"36_8WeekIR","Immp2l"
"Spcs230",2.24972826338514e-08,1.75794514994082,0.444,0.153,0.00051759498155702,"36_8WeekIR","Spcs2"
"Alcam21",2.39055804990433e-08,2.09103626714544,0.267,0.063,0.000549995690541489,"36_8WeekIR","Alcam"
"Rpl551",2.46641423488203e-08,1.25283784417475,0.711,0.365,0.000567447923019308,"36_8WeekIR","Rpl5"
"ND344",2.57049456624816e-08,0.524144041945335,0.733,0.312,0.000591393684856715,"36_8WeekIR","ND3"
"Ank345",2.91888992572959e-08,1.5781471474657,0.422,0.136,0.000671549005212606,"36_8WeekIR","Ank3"
"Cebpd23",5.08856941981814e-08,1.54737566794364,0.4,0.129,0.00117072716641756,"36_8WeekIR","Cebpd"
"Dnajc128",7.37950002963731e-08,1.89662030051071,0.4,0.135,0.00169780157181866,"36_8WeekIR","Dnajc1"
"ND250",7.42910051061405e-08,0.334046544211509,0.956,0.674,0.00170921315447697,"36_8WeekIR","ND2"
"Tmed320",7.65784172836607e-08,1.79516759475111,0.311,0.085,0.00176183964644518,"36_8WeekIR","Tmed3"
"Esrrg42",8.37764801744034e-08,0.84119047785799,0.511,0.183,0.0019274454793725,"36_8WeekIR","Esrrg"
"Rpl36al64",1.52073368094053e-07,1.27216400632592,0.667,0.346,0.00349875197973987,"36_8WeekIR","Rpl36al"
"ND144",1.86856516470238e-07,0.454369041407587,0.911,0.521,0.00429900787443077,"36_8WeekIR","ND1"
"Rps854",1.87977391025403e-07,0.995546399444204,0.822,0.583,0.00432479583532145,"36_8WeekIR","Rps8"
"Mast420",3.05419056564272e-07,2.28295626971907,0.333,0.109,0.0070267762343742,"36_8WeekIR","Mast4"
"Taldo147",4.15771216204493e-07,1.4876989625248,0.467,0.185,0.00956564837121677,"36_8WeekIR","Taldo1"
"Tesc52",4.91223973298878e-07,1.46962357143861,0.422,0.152,0.0113015899536873,"36_8WeekIR","Tesc"
"Ncald23",5.20339940443981e-07,1.77201212334931,0.267,0.071,0.0119714610097947,"36_8WeekIR","Ncald"
"Acadl30",5.82077800947374e-07,1.59566609871632,0.356,0.115,0.0133918639663962,"36_8WeekIR","Acadl"
"Rpl4154",6.26493268059679e-07,0.913332890529639,0.889,0.721,0.014413730618249,"36_8WeekIR","Rpl41"
"Epcam48",6.85035008578553e-07,1.38878459606044,0.4,0.138,0.0157606004423668,"36_8WeekIR","Epcam"
"Sec11c39",8.29171638818536e-07,1.63258276172456,0.378,0.132,0.0190767518942981,"36_8WeekIR","Sec11c"
"Ndufb242",1.44216026754964e-06,1.35451220168686,0.4,0.143,0.0331797812755145,"36_8WeekIR","Ndufb2"
"Ssr453",2.14253907319732e-06,1.44087337640668,0.467,0.196,0.0492933964570507,"36_8WeekIR","Ssr4"
"Kitl39",2.17096688886661e-06,1.38678972868348,0.422,0.158,0.0499474352121541,"36_8WeekIR","Kitl"
"Rps2660",2.71882165355863e-06,0.967394572331935,0.756,0.459,0.0625519297834234,"36_8WeekIR","Rps26"
"COX352",3.04921069230548e-06,0.360140053600584,0.956,0.855,0.0701531903978721,"36_8WeekIR","COX3"
"Mrpl303",3.17310128332781e-06,1.61387499453967,0.311,0.1,0.0730035412255228,"36_8WeekIR","Mrpl30"
"Uqcrb43",3.88532158614119e-06,1.03893940687409,0.6,0.286,0.0893895937323504,"36_8WeekIR","Uqcrb"
"Atf339",4.9581513874416e-06,1.41914193041191,0.578,0.286,0.114072188970869,"36_8WeekIR","Atf3"
"Rps1551",6.16989051517522e-06,0.957939547635845,0.711,0.393,0.141950671082636,"36_8WeekIR","Rps15"
"Pbx153",6.17756824397409e-06,1.68783726485933,0.378,0.149,0.142127312589112,"36_8WeekIR","Pbx1"
"Smim1424",6.89127329921812e-06,1.2620239257507,0.378,0.14,0.158547524795111,"36_8WeekIR","Smim14"
"Rbm4742",9.04252366145908e-06,1.57911429574949,0.311,0.107,0.208041341879189,"36_8WeekIR","Rbm47"
"Rplp059",1.16812872550527e-05,0.649190701247626,0.889,0.621,0.268751375876997,"36_8WeekIR","Rplp0"
"Uqcr1054",1.48291898504512e-05,0.851310672788641,0.556,0.253,0.34117517088933,"36_8WeekIR","Uqcr10"
"Spint245",1.87696263080783e-05,1.52384117129219,0.333,0.123,0.431832792469958,"36_8WeekIR","Spint2"
"Cox7c47",2.00967790197089e-05,0.821353243670586,0.578,0.274,0.462366594906443,"36_8WeekIR","Cox7c"
"Eef246",2.48627545078672e-05,1.11059250676316,0.556,0.284,0.572017392962501,"36_8WeekIR","Eef2"
"Meis140",4.4147122346479e-05,1.86130705997506,0.267,0.091,1,"36_8WeekIR","Meis1"
"Rpl23a42",4.81684865068489e-05,1.09078880257371,0.511,0.249,1,"36_8WeekIR","Rpl23a"
"Chka34",4.85724663081587e-05,2.18677006878592,0.356,0.153,1,"36_8WeekIR","Chka"
"Tmem2589",6.03700663083666e-05,1.71878658728382,0.289,0.107,1,"36_8WeekIR","Tmem258"
"Btg241",0.000104576569486477,1.19311619363536,0.622,0.397,1,"36_8WeekIR","Btg2"
"Cd16419",0.000106470652449318,1.48194721830765,0.289,0.109,1,"36_8WeekIR","Cd164"
"Atp5mf52",0.000127533485016247,0.672736649486449,0.6,0.308,1,"36_8WeekIR","Atp5mf"
"Rpl2453",0.000138159460949322,0.716046625096975,0.822,0.566,1,"36_8WeekIR","Rpl24"
"Rpl3259",0.00016009797948406,0.657578629914271,0.822,0.643,1,"36_8WeekIR","Rpl32"
"Eef1d52",0.000161804419015512,0.855952640585408,0.489,0.23,1,"36_8WeekIR","Eef1d"
"Sorbs247",0.000164766209300332,0.982844544094129,0.356,0.146,1,"36_8WeekIR","Sorbs2"
"Ndufa644",0.000209601593376089,0.94277539296426,0.422,0.193,1,"36_8WeekIR","Ndufa6"
"Rpl1066",0.000261599032334003,0.63711949554598,0.778,0.615,1,"36_8WeekIR","Rpl10"
"Nme250",0.000288419693899205,0.581228158658427,0.667,0.394,1,"36_8WeekIR","Nme2"
"Tmbim48",0.000300030893511738,1.36556033512464,0.267,0.101,1,"36_8WeekIR","Tmbim4"
"Micos1050",0.000328083239691368,0.869603430071322,0.4,0.179,1,"36_8WeekIR","Micos10"
"Hras15",0.000436119533254595,1.23835315352673,0.267,0.103,1,"36_8WeekIR","Hras"
"Atp5mj53",0.000439552651689466,0.922724460187592,0.4,0.189,1,"36_8WeekIR","Atp5mj"
"H2bc421",0.000485310758473568,1.22822252558094,0.289,0.117,1,"36_8WeekIR","H2bc4"
"Sec61g66",0.000533598117473348,1.11146376943626,0.422,0.216,1,"36_8WeekIR","Sec61g"
"Rpl1752",0.000566182783809378,0.658720119498678,0.756,0.537,1,"36_8WeekIR","Rpl17"
"Uqcrfs129",0.000610364505090248,1.12536029168454,0.289,0.119,1,"36_8WeekIR","Uqcrfs1"
"Cyc129",0.000794569424424707,1.10154337175448,0.289,0.12,1,"36_8WeekIR","Cyc1"
"Rpl13a45",0.00087436310573521,0.602455092225652,0.711,0.478,1,"36_8WeekIR","Rpl13a"
"Naca61",0.000916617702559656,0.508946121386671,0.733,0.439,1,"36_8WeekIR","Naca"
"Mcc34",0.00106168676066606,1.07910817553084,0.311,0.138,1,"36_8WeekIR","Mcc"
"Rpl850",0.00119898551309233,0.516081287193542,0.822,0.626,1,"36_8WeekIR","Rpl8"
"Serf263",0.00136786968192883,0.556811260182392,0.689,0.436,1,"36_8WeekIR","Serf2"
"Uqcr1152",0.00152133411496705,0.744027164887236,0.467,0.256,1,"36_8WeekIR","Uqcr11"
"Ift2018",0.00183927252957791,1.14744952768731,0.267,0.116,1,"36_8WeekIR","Ift20"
"Rack154",0.00189921715035519,0.581646830056883,0.689,0.432,1,"36_8WeekIR","Rack1"
"Rpl3648",0.00206142214292253,0.471329094803588,0.8,0.567,1,"36_8WeekIR","Rpl36"
"Neat157",0.00208307895084514,1.56777504785285,0.4,0.225,1,"36_8WeekIR","Neat1"
"Rpl3851",0.00218630577168669,0.401101081677941,0.8,0.521,1,"36_8WeekIR","Rpl38"
"Rpl657",0.00226042545084819,0.576582120614252,0.667,0.429,1,"36_8WeekIR","Rpl6"
"Cox7b43",0.00226473865679659,0.743565335239263,0.444,0.253,1,"36_8WeekIR","Cox7b"
"Ubl548",0.00268859195746476,0.834297640681625,0.4,0.209,1,"36_8WeekIR","Ubl5"
"Rpl36a52",0.00282211306070625,0.662449038533207,0.622,0.402,1,"36_8WeekIR","Rpl36a"
"Reep547",0.00302670087202555,1.04929128734274,0.4,0.222,1,"36_8WeekIR","Reep5"
"Mrps2410",0.00315747278581087,0.994815357343234,0.289,0.133,1,"36_8WeekIR","Mrps24"
"Rpl3557",0.00320708327297787,0.407757754531014,0.822,0.622,1,"36_8WeekIR","Rpl35"
"Ndufa444",0.00337388027486955,0.346675120283757,0.644,0.4,1,"36_8WeekIR","Ndufa4"
"Rrbp137",0.0034096112265859,0.895145434310212,0.4,0.223,1,"36_8WeekIR","Rrbp1"
"Rpl22l149",0.00393395873019055,0.610758486762262,0.467,0.256,1,"36_8WeekIR","Rpl22l1"
"Btg132",0.00433713590813866,0.613702872260327,0.511,0.306,1,"36_8WeekIR","Btg1"
"Hsp90ab145",0.00447223804373132,0.541332016468148,0.733,0.567,1,"36_8WeekIR","Hsp90ab1"
"Atp5mk51",0.0046194444491161,0.699821750822726,0.356,0.181,1,"36_8WeekIR","Atp5mk"
"Tpd5246",0.00484923758988105,0.940610682813864,0.267,0.123,1,"36_8WeekIR","Tpd52"
"Uqcrh57",0.00511371528973922,0.253258906037514,0.667,0.389,1,"36_8WeekIR","Uqcrh"
"Dstn60",0.005746747052233,0.460603893780935,0.422,0.229,1,"36_8WeekIR","Dstn"
"Rtn428",0.00605138063810156,1.31711222988166,0.289,0.147,1,"36_8WeekIR","Rtn4"
"Atp5mg53",0.00606748342585575,0.296432318320751,0.6,0.36,1,"36_8WeekIR","Atp5mg"
"Airn24",0.00665527450383264,1.76226480147751,0.267,0.132,1,"36_8WeekIR","Airn"
"Eif2s236",0.00797355018648853,0.759044927305856,0.333,0.173,1,"36_8WeekIR","Eif2s2"
"Rpl1255",0.00840033739955771,0.46510391676181,0.667,0.447,1,"36_8WeekIR","Rpl12"
"Rpl3747",0.0086817198476828,0.453978354466707,0.756,0.578,1,"36_8WeekIR","Rpl37"
"Rpl754",0.00901733850290674,0.479848547477888,0.689,0.45,1,"36_8WeekIR","Rpl7"
"Rpl35a56",0.00927242452306818,0.395061281906696,0.778,0.517,1,"36_8WeekIR","Rpl35a"
"Nop1024",0.00938280980905911,1.07719683287719,0.267,0.135,1,"36_8WeekIR","Nop10"
"Prol149",0,1.61187246687071,0.976,0.321,0,"8_8WeekIR","Prol1"
"Fabp431",0,1.21455003162869,0.924,0.275,0,"8_8WeekIR","Fabp4"
"Car649",0,1.35844703895206,0.865,0.227,0,"8_8WeekIR","Car6"
"Igfbp737",0,1.36393325710525,0.948,0.321,0,"8_8WeekIR","Igfbp7"
"Gm5323649",0,1.58473391015552,1,0.402,0,"8_8WeekIR","Gm53236"
"Scgb2b2649",0,0.991675530033168,0.805,0.235,0,"8_8WeekIR","Scgb2b26"
"Scgb2b2749",0,1.61584516890376,0.989,0.438,0,"8_8WeekIR","Scgb2b27"
"Scgb1b2749",0,1.52171759722801,1,0.526,0,"8_8WeekIR","Scgb1b27"
"Mucl249",0,1.5075461849098,1,0.568,0,"8_8WeekIR","Mucl2"
"Mup524",4.58703573021384e-298,1.47531708452134,0.341,0.06,1.0553393104503e-293,"8_8WeekIR","Mup5"
"Ly6c133",2.05133459871594e-284,1.27005322493538,0.773,0.242,4.71950551126576e-280,"8_8WeekIR","Ly6c1"
"Pip54",3.9280339564574e-269,0.721200394162034,0.776,0.252,9.03722772362153e-265,"8_8WeekIR","Pip"
"Plvap30",7.49741504372355e-262,1.18759700419332,0.767,0.246,1.72493027910948e-257,"8_8WeekIR","Plvap"
"Plpp128",9.42205498071046e-238,1.30215264667141,0.686,0.225,2.16773218941205e-233,"8_8WeekIR","Plpp1"
"Emcn30",4.66650305251553e-228,1.13751527852296,0.719,0.236,1.07362235729225e-223,"8_8WeekIR","Emcn"
"Id335",5.64584170983299e-217,1.37816510857694,0.684,0.245,1.29893880218127e-212,"8_8WeekIR","Id3"
"Egfl730",6.01144249384548e-210,1.23189560334667,0.658,0.223,1.38305257455903e-205,"8_8WeekIR","Egfl7"
"Flt133",1.11126342698375e-190,0.7446298714511,0.74,0.253,2.55668376646151e-186,"8_8WeekIR","Flt1"
"Rgcc29",2.82606370890001e-186,1.31840365485422,0.682,0.269,6.50192477506626e-182,"8_8WeekIR","Rgcc"
"Smco425",4.01047093173391e-164,1.74383508264275,0.427,0.137,9.22689047264021e-160,"8_8WeekIR","Smco4"
"Tm4sf132",1.62633469979843e-157,1.11417446419869,0.579,0.213,3.74170824382625e-153,"8_8WeekIR","Tm4sf1"
"Ifitm349",4.11384266305984e-154,1.01237065602578,0.792,0.364,9.46471781490178e-150,"8_8WeekIR","Ifitm3"
"Klf230",4.08058314253996e-144,0.798247359270589,0.681,0.287,9.38819763604168e-140,"8_8WeekIR","Klf2"
"Ly6a38",1.05169876583772e-136,0.895087813595729,0.7,0.311,2.41964335056285e-132,"8_8WeekIR","Ly6a"
"Hspb140",7.47892475907998e-134,1.07281699945104,0.581,0.238,1.72067621932153e-129,"8_8WeekIR","Hspb1"
"Plpp338",3.36582155261199e-128,0.774797747023393,0.64,0.26,7.7437456460944e-124,"8_8WeekIR","Plpp3"
"Plscr230",3.52085149870863e-126,1.27969865128295,0.46,0.171,8.10042304307894e-122,"8_8WeekIR","Plscr2"
"Id130",4.65944818108618e-126,1.28045143325198,0.44,0.16,1.0719992430225e-121,"8_8WeekIR","Id1"
"Kdr30",2.4469957592622e-121,0.985019400268247,0.501,0.189,5.62980314333454e-117,"8_8WeekIR","Kdr"
"Pltp31",7.24246336800189e-120,1.46288387700112,0.387,0.136,1.66627354707619e-115,"8_8WeekIR","Pltp"
"Gpihbp125",1.11500841110143e-105,1.34743160945127,0.367,0.132,2.56529985142105e-101,"8_8WeekIR","Gpihbp1"
"Rdx30",9.48274826286986e-100,1.06211701390334,0.512,0.23,2.18169589283847e-95,"8_8WeekIR","Rdx"
"Ifitm240",5.26693169957533e-98,0.967554063454484,0.581,0.272,1.2117629761213e-93,"8_8WeekIR","Ifitm2"
"Nrp133",2.80247059721158e-96,0.661280468312715,0.554,0.237,6.44764410300467e-92,"8_8WeekIR","Nrp1"
"Rbp728",6.21283976179793e-96,1.03141159760877,0.396,0.152,1.42938804399685e-91,"8_8WeekIR","Rbp7"
"Pecam132",3.13154343587106e-95,0.865998435875766,0.495,0.207,7.20474198290855e-91,"8_8WeekIR","Pecam1"
"Rsad216",1.04598408763282e-89,1.34945774108784,0.304,0.108,2.40649559041682e-85,"8_8WeekIR","Rsad2"
"Tcim24",2.15830434987167e-82,0.998127951397757,0.392,0.162,4.96561081774974e-78,"8_8WeekIR","Tcim"
"Mgll30",3.41573673215765e-81,1.11333361250178,0.436,0.196,7.8585854996751e-77,"8_8WeekIR","Mgll"
"Gng1133",1.80105986740881e-78,1.12993238698177,0.384,0.162,4.14369843694745e-74,"8_8WeekIR","Gng11"
"Cxcl1233",1.08570224884398e-77,0.982188716366688,0.348,0.14,2.49787516391534e-73,"8_8WeekIR","Cxcl12"
"Vamp525",4.57765684757379e-74,1.28953748699619,0.34,0.142,1.0531815109213e-69,"8_8WeekIR","Vamp5"
"Cd20031",6.57670540879993e-74,1.21798863813354,0.331,0.135,1.5131026134026e-69,"8_8WeekIR","Cd200"
"Nherf229",2.09893799587541e-73,1.109238789355,0.357,0.15,4.82902664711057e-69,"8_8WeekIR","Nherf2"
"Bst237",2.65611483107301e-72,1.04062677461332,0.468,0.232,6.11092339184968e-68,"8_8WeekIR","Bst2"
"Itm2b46",2.42417109036009e-70,0.728218784740818,0.816,0.569,5.57729042759145e-66,"8_8WeekIR","Itm2b"
"Adgrl431",4.99164105726064e-69,0.693509639450348,0.43,0.191,1.14842685804396e-64,"8_8WeekIR","Adgrl4"
"Cavin231",2.33487977880895e-67,0.919178287758224,0.344,0.143,5.37185790710575e-63,"8_8WeekIR","Cavin2"
"Ptprb31",1.35508711804021e-66,0.660390177188347,0.419,0.185,3.11764893247511e-62,"8_8WeekIR","Ptprb"
"Gngt222",7.49779817844894e-66,1.35252992726296,0.294,0.121,1.72501842691575e-61,"8_8WeekIR","Gngt2"
"Eng33",2.36233536418851e-65,0.997763888851857,0.352,0.152,5.43502497238851e-61,"8_8WeekIR","Eng"
"Calm142",3.50349335073501e-65,0.702343404266727,0.744,0.495,8.06048715203604e-61,"8_8WeekIR","Calm1"
"Mef2c43",2.0743706963873e-64,0.829055324608842,0.423,0.199,4.77250466117826e-60,"8_8WeekIR","Mef2c"
"Ramp234",1.66764147690377e-61,1.02287018700046,0.331,0.144,3.8367427459125e-57,"8_8WeekIR","Ramp2"
"Podxl30",4.54194915958464e-60,1.01337412797669,0.323,0.141,1.04496624314564e-55,"8_8WeekIR","Podxl"
