"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Snhg18",2.69629083664891e-08,0.264974131878212,0.293,0.224,0.000514155699640581,"3","Snhg18"
"Arpp19",3.38651389895228e-08,0.330985477473983,0.251,0.19,0.000645774335391209,"3","Arpp19"
"Fis11",3.72710309015665e-08,0.327527276652142,0.262,0.2,0.000710721288261971,"3","Fis1"
"Rnaseh2c1",7.29967746058092e-08,0.29692611149039,0.275,0.211,0.00139197549495818,"3","Rnaseh2c"
"Arl11",7.41911426913411e-08,0.278904918525567,0.296,0.231,0.00141475089998118,"3","Arl1"
"Aurkaip11",7.62386077054619e-08,0.285456906228017,0.295,0.23,0.00145379401033545,"3","Aurkaip1"
"Ndufa3",9.85527015906271e-08,0.312116931514293,0.286,0.224,0.00187930146663167,"3","Ndufa3"
"Ncbp2as21",1.49790728664749e-07,0.305205398376301,0.297,0.235,0.00285635940490809,"3","Ncbp2as2"
"Tmem2581",2.34089892058632e-07,0.266972716490661,0.329,0.265,0.00446386015166606,"3","Tmem258"
"Pop51",2.64622663215412e-07,0.313210349970582,0.254,0.196,0.0050460895648547,"3","Pop5"
"Chmp2a1",2.8586444594145e-07,0.252577589464451,0.284,0.221,0.00545114911965751,"3","Chmp2a"
"Mrpl14",2.97360497994322e-07,0.297733741423079,0.264,0.205,0.00567036733625373,"3","Mrpl14"
"Abhd11os1",3.10149129098765e-07,0.305058118009881,0.304,0.242,0.00591423374278434,"3","Abhd11os"
"Ier21",4.01020327381413e-07,0.293686865120375,0.423,0.37,0.00764705662283616,"3","Ier2"
"Atox11",5.43925342240592e-07,0.287666322925645,0.257,0.201,0.0103721123511859,"3","Atox1"
"Tmem1341",5.66224307555422e-07,0.280761904386925,0.289,0.23,0.0107973313207743,"3","Tmem134"
"Pycard1",5.92500360558706e-07,0.286509038451556,0.291,0.23,0.011298389375494,"3","Pycard"
"Higd2a2",6.39978309453984e-07,0.277614323271619,0.28,0.222,0.012203746382978,"3","Higd2a"
"Uqcc21",8.98758717008874e-07,0.270308236349496,0.294,0.235,0.0171384299746422,"3","Uqcc2"
"Dynlrb11",1.28260758050724e-06,0.27222834412424,0.287,0.229,0.0244580439526925,"3","Dynlrb1"
"Taf101",1.54475089827114e-06,0.307537720289373,0.256,0.203,0.0294568548791324,"3","Taf10"
"Psma31",1.5723993628529e-06,0.289466007725635,0.282,0.226,0.0299840834502419,"3","Psma3"
"Dctn31",1.64983015670329e-06,0.262747656220106,0.255,0.201,0.031460611258175,"3","Dctn3"
"Stmn1",0,7.35200641451001,0.949,0.028,0,"5","Stmn1"
"Birc5",0,8.07191966394705,0.827,0.006,0,"5","Birc5"
"Tubb5",0,6.0122756350593,0.864,0.063,0,"5","Tubb5"
"Hmgb2",0,7.02790139324017,0.813,0.023,0,"5","Hmgb2"
"Cdk1",0,7.94622040991448,0.757,0.006,0,"5","Cdk1"
"Ube2c",0,9.17145533749797,0.72,0.004,0,"5","Ube2c"
"Smc4",0,6.62096505403395,0.72,0.02,0,"5","Smc4"
"D17H6S56E-5",0,6.44195746068604,0.724,0.034,0,"5","D17H6S56E-5"
"Cenpm",0,7.07521725404763,0.692,0.008,0,"5","Cenpm"
"Top2a",0,8.16581980282854,0.678,0.005,0,"5","Top2a"
"Tuba1b",0,6.26986705370491,0.687,0.019,0,"5","Tuba1b"
"Cks2",0,5.83925890715678,0.673,0.023,0,"5","Cks2"
"Cdkn2d",0,6.37875441344893,0.654,0.014,0,"5","Cdkn2d"
"Spc24",0,7.33460730976454,0.645,0.005,0,"5","Spc24"
"Pbk",0,8.79361850145995,0.64,0.002,0,"5","Pbk"
"Mki67",0,7.61462967761614,0.64,0.008,0,"5","Mki67"
"Cdca3",0,8.1529406730686,0.626,0.003,0,"5","Cdca3"
"Prc1",0,7.84285117775478,0.621,0.006,0,"5","Prc1"
"Smc2",0,6.7785491797423,0.617,0.01,0,"5","Smc2"
"Lockd",0,7.61540552869205,0.575,0.005,0,"5","Lockd"
"Cdca8",0,7.94217357685178,0.57,0.003,0,"5","Cdca8"
"Ckap2",0,7.64391053402499,0.57,0.007,0,"5","Ckap2"
"Cenpf",0,9.66675240869227,0.547,0.002,0,"5","Cenpf"
"Diaph3",0,7.69846126841961,0.547,0.003,0,"5","Diaph3"
"Spc25",0,5.97964302096366,0.547,0.013,0,"5","Spc25"
"Tpx2",0,8.50642046066024,0.533,0.002,0,"5","Tpx2"
"Ccdc34",0,5.16529926124894,0.547,0.022,0,"5","Ccdc34"
"Hmmr",0,8.80218778018512,0.519,0.002,0,"5","Hmmr"
"Nusap1",0,7.37597732877835,0.519,0.005,0,"5","Nusap1"
"Cdc20",0,8.50680197462277,0.509,0.003,0,"5","Cdc20"
"Rrm2",0,6.52644821424307,0.514,0.009,0,"5","Rrm2"
"Cenpa",0,8.38549567840064,0.505,0.002,0,"5","Cenpa"
"Cenpw",0,6.44802421590322,0.5,0.007,0,"5","Cenpw"
"Tyms",0,4.71296083811472,0.514,0.026,0,"5","Tyms"
"H1f5",0,7.5811356266073,0.477,0.005,0,"5","H1f5"
"Ckap2l",0,8.05347399662624,0.439,0.002,0,"5","Ckap2l"
"Ccnb2",0,6.8705347364405,0.439,0.005,0,"5","Ccnb2"
"Racgap1",0,7.25937829517411,0.421,0.004,0,"5","Racgap1"
"Cenpp",0,6.3733307414939,0.421,0.006,0,"5","Cenpp"
"Tk1",0,7.00369817273837,0.407,0.004,0,"5","Tk1"
"Rad51",0,5.77866815999398,0.379,0.008,0,"5","Rad51"
"H1f10",0,5.92587176452268,0.35,0.007,0,"5","H1f10"
"Ube2t",0,6.40895465122462,0.336,0.004,0,"5","Ube2t"
"H2ac23",0,6.69708003802125,0.332,0.008,0,"5","H2ac23"
"Gmnn",0,5.41767186832573,0.332,0.009,0,"5","Gmnn"
"Knl1",0,7.91591463994451,0.322,0.001,0,"5","Knl1"
"Ccna2",0,12.0719196639471,0.285,0,0,"5","Ccna2"
"Cenpk",0,5.68426738683686,0.271,0.005,0,"5","Cenpk"
"Esco2",0,9.74999156905969,0.257,0,0,"5","Esco2"
"Cenpe",0,10.3222430180313,0.252,0,0,"5","Cenpe"
"Cdkn3",0,8.76885059631101,0.252,0.001,0,"5","Cdkn3"
"Lmnb1",7.87244200083442e-319,5.29890110575971,0.332,0.01,0,"5","Lmnb1"
"Rrm1",7.79930396385445e-296,5.01467571211258,0.379,0.015,1.48724927286741e-291,"5","Rrm1"
"Ncapg2",5.02514637436314e-282,5.64711438841939,0.262,0.006,9.58245162127307e-278,"5","Ncapg2"
"Nek3",2.25807237199842e-274,5.86114514892093,0.29,0.009,4.30591820616378e-270,"5","Nek3"
"Cenpq",3.52196718972694e-256,4.70851493308353,0.35,0.015,6.7160392340903e-252,"5","Cenpq"
"Lig1",1.2429438971802e-254,4.83863892646787,0.355,0.016,2.37016971753293e-250,"5","Lig1"
"Dnph1",5.85819551241256e-250,5.07397040351182,0.28,0.009,1.11709930226195e-245,"5","Dnph1"
"H2az2",2.31137923764486e-238,4.07549730743896,0.832,0.123,4.40756906826497e-234,"5","H2az2"
"Bok",4.92428108895749e-225,5.11997697813855,0.252,0.008,9.39011160853304e-221,"5","Bok"
"Pcna",6.23836019656492e-223,4.45188844722996,0.547,0.049,1.18959290588296e-218,"5","Pcna"
"Ube2s1",3.1326718792896e-218,3.91903072171803,0.949,0.195,5.97369200661733e-214,"5","Ube2s"
"S100a10",8.28381004290079e-218,4.27465355951303,0.336,0.017,1.57963973708075e-213,"5","S100a10"
"Hmgn2",1.68475315438281e-208,4.48003774928611,0.322,0.016,3.21265579009258e-204,"5","Hmgn2"
"Tmpo",2.33136536002827e-207,3.86513084529695,0.612,0.066,4.44568060503792e-203,"5","Tmpo"
"Cdkn2c",1.4332879703254e-206,4.15757983616257,0.444,0.033,2.7331368306135e-202,"5","Cdkn2c"
"Plp2",1.11384278296338e-200,4.01107770310396,0.43,0.032,2.12398680283287e-196,"5","Plp2"
"Arl6ip1",9.6067865829373e-196,4.86696218946903,0.575,0.064,1.83191813350031e-191,"5","Arl6ip1"
"Dut",3.71133363129367e-195,4.15130730766953,0.542,0.055,7.0771421015139e-191,"5","Dut"
"Selenoh",2.98842927004505e-184,3.61838118125791,0.701,0.102,5.6986357750489e-180,"5","Selenoh"
"Hirip3",6.93356662789754e-182,4.66479355565421,0.252,0.011,1.32216182027378e-177,"5","Hirip3"
"Rad51b",2.15714074506941e-178,4.23263187858416,0.285,0.015,4.11345168677286e-174,"5","Rad51b"
"Prdx4",1.04789775395318e-177,3.61047788051347,0.533,0.057,1.99823622701332e-173,"5","Prdx4"
"Ran",3.07987709929974e-169,3.47244757485001,0.776,0.145,5.87301764065468e-165,"5","Ran"
"H2az1",2.78139452508305e-168,4.11733232630724,0.991,0.402,5.30384121988086e-164,"5","H2az1"
"Kpna2",1.06612765857779e-167,4.63956757936604,0.393,0.032,2.03299883214198e-163,"5","Kpna2"
"Rfc4",1.51728030845894e-164,4.14976231168523,0.341,0.024,2.89330182020035e-160,"5","Rfc4"
"Tuba1c",1.79066587043645e-156,3.81817091177475,0.636,0.098,3.41462074833526e-152,"5","Tuba1c"
"Atad2",1.31433765377789e-155,4.01663722844586,0.364,0.029,2.50631047198905e-151,"5","Atad2"
"Ezh2",1.46987857235959e-152,3.74545874795678,0.453,0.048,2.80291144963251e-148,"5","Ezh2"
"Hmgb11",7.36366813786662e-150,3.23533516622457,0.808,0.181,1.40417787720979e-145,"5","Hmgb1"
"Tubb4b1",4.83801393733749e-149,3.77547957262193,0.907,0.274,9.22560877710886e-145,"5","Tubb4b"
"Dek",5.21262030256247e-147,3.61709190531994,0.533,0.07,9.93994565495637e-143,"5","Dek"
"Bub3",1.25979182592645e-145,3.48888866686837,0.43,0.044,2.40229703285914e-141,"5","Bub3"
"Hpf1",8.66476698462741e-144,3.49068178717957,0.411,0.041,1.6522844162986e-139,"5","Hpf1"
"Mcm7",1.99486580872885e-142,4.22515747520075,0.271,0.017,3.80400961066504e-138,"5","Mcm7"
"Reep4",5.58084328453023e-142,4.03164979930089,0.285,0.019,1.06421100592707e-137,"5","Reep4"
"Ptma1",4.20819357969525e-137,2.9266111910372,1,0.794,8.02460433712087e-133,"5","Ptma"
"Ywhah",1.03227733488397e-136,3.46513748661775,0.416,0.044,1.96844964989024e-132,"5","Ywhah"
"Dctpp1",2.52143610472138e-135,3.37020393961332,0.495,0.064,4.8081265080932e-131,"5","Dctpp1"
"Lsm3",5.73149888728323e-134,3.77400401467179,0.322,0.026,1.09293952281604e-129,"5","Lsm3"
"Bex3",9.2592812012727e-134,3.6363651473277,0.355,0.032,1.76565233227069e-129,"5","Bex3"
"Nucks1",9.01366171712774e-131,3.22593399217063,0.678,0.132,1.71881515283909e-126,"5","Nucks1"
"Snrpd1",6.80097821448617e-129,3.14225776067988,0.593,0.098,1.29687853572037e-124,"5","Snrpd1"
"Cks1b",4.53853085815522e-126,3.14592024539083,0.505,0.07,8.65452449341619e-122,"5","Cks1b"
"Alyref",1.03256563309142e-124,3.33491857083175,0.453,0.057,1.96899940574202e-120,"5","Alyref"
"Clic11",1.14075558333709e-122,3.04530098669801,0.687,0.143,2.17530682186549e-118,"5","Clic1"
"G2e3",3.47797250146785e-122,3.81965321477913,0.308,0.027,6.63214576304904e-118,"5","G2e3"
"Nsmce1",6.7506363465602e-121,3.47577275779718,0.355,0.036,1.28727884492556e-116,"5","Nsmce1"
"Ncapd3",1.19448555861048e-114,3.83250365035899,0.299,0.027,2.27776451171432e-110,"5","Ncapd3"
"Rad21",1.66572615105004e-114,3.45034901907195,0.425,0.055,3.17637319743732e-110,"5","Rad21"
"Tagln2",2.50314821132167e-114,3.3502369113195,0.463,0.065,4.7732533241693e-110,"5","Tagln2"
"Hat1",3.97354220133628e-110,3.76755620487375,0.318,0.032,7.57714762372816e-106,"5","Hat1"
"Car2",5.79590798967945e-108,3.63757902627259,0.383,0.047,1.10522169455198e-103,"5","Car2"
"Hsp90aa11",1.329684438471e-107,2.82533107871177,0.762,0.212,2.53557525572036e-103,"5","Hsp90aa1"
"Calm3",4.23690955325925e-107,2.94730929110511,0.5,0.079,8.07936282711007e-103,"5","Calm3"
"Dnajc9",7.99562205211123e-105,3.25257618162026,0.393,0.05,1.52468516911709e-100,"5","Dnajc9"
"H4c4",1.02608875763451e-104,3.74022379281087,0.374,0.046,1.95664865193324e-100,"5","H4c4"
"Cbx5",2.12683496555011e-104,3.26519631176378,0.379,0.047,4.05566159580751e-100,"5","Cbx5"
"Anp32b",1.10337730955787e-101,2.91471890358396,0.598,0.124,2.1040301915959e-97,"5","Anp32b"
"Dtymk",3.31262498926005e-101,2.98034109922287,0.486,0.08,6.31684459201998e-97,"5","Dtymk"
"Anapc15",3.42790648038338e-101,3.4063807075608,0.299,0.03,6.53667486744307e-97,"5","Anapc15"
"Lsm5",1.69866821786051e-100,3.25245016554463,0.355,0.043,3.23919042463821e-96,"5","Lsm5"
"Hjurp",1.30453005624212e-96,3.62710010146089,0.332,0.039,2.48760836424811e-92,"5","Hjurp"
"Ppia1",1.76618188873486e-96,2.00313889608154,0.977,0.711,3.3679322436285e-92,"5","Ppia"
"Terf1",3.89258647406937e-95,3.57517160388938,0.299,0.032,7.42277314740288e-91,"5","Terf1"
"Hmgn1",1.13550086337275e-94,2.69233302260543,0.593,0.126,2.16528659636549e-90,"5","Hmgn1"
"Usp1",3.42516757034408e-93,3.34509470927771,0.327,0.039,6.53145203988912e-89,"5","Usp1"
"Rangap1",3.75839764212072e-91,3.28619475786099,0.374,0.052,7.16688846375999e-87,"5","Rangap1"
"Hdgf",1.34241443920166e-90,2.7060779476377,0.542,0.108,2.55985009411365e-86,"5","Hdgf"
"Atp5if1",1.61962058095257e-90,2.65671187031672,0.551,0.113,3.08845448581845e-86,"5","Atp5if1"
"Rfc2",1.14894041385947e-89,3.44626226394775,0.28,0.03,2.19091447518862e-85,"5","Rfc2"
"Snrpe2",4.357921681228e-89,2.50045000170072,0.682,0.186,8.31012085393367e-85,"5","Snrpe"
"Calm21",5.19148353270433e-87,1.96275896607702,0.967,0.808,9.89963994851388e-83,"5","Calm2"
"Txn12",1.29171960519336e-86,2.12058290464318,0.864,0.342,2.46318011514322e-82,"5","Txn1"
"Sae1",1.76120835918641e-86,2.93115959588244,0.407,0.064,3.35844822013256e-82,"5","Sae1"
"Tipin",2.04730251821257e-86,3.55916446284662,0.257,0.026,3.90400117197955e-82,"5","Tipin"
"Nudc",4.22425787822466e-82,2.64876896080438,0.495,0.098,8.05523734798661e-78,"5","Nudc"
"Hint1",8.28898574336538e-79,1.66184735933725,0.953,0.751,1.58062669140234e-74,"5","Hint1"
"Cmc2",2.86755727396465e-78,2.92970159167458,0.36,0.055,5.46814496572319e-74,"5","Cmc2"
"Rdm1",1.03551775144865e-75,3.1333202086112,0.257,0.029,1.97462880023742e-71,"5","Rdm1"
"Psip1",2.56939917156492e-74,3.00535730357986,0.336,0.051,4.89958728025714e-70,"5","Psip1"
"Jpt11",1.94430109289171e-72,2.5583347442803,0.64,0.198,3.7075877540352e-68,"5","Jpt1"
"Srsf31",3.82754970832773e-72,2.29561317814868,0.621,0.177,7.29875453881016e-68,"5","Srsf3"
"Ptms1",2.70220959115035e-71,2.58394106267051,0.621,0.185,5.1528434693646e-67,"5","Ptms"
"Snrpg",5.67775104322336e-70,2.50480161818494,0.565,0.15,1.08269034643226e-65,"5","Snrpg"
"Carhsp11",1.02808281441073e-69,2.08719277501835,0.636,0.18,1.96045111879983e-65,"5","Carhsp1"
"Banf1",1.27018483098505e-69,2.33213905417379,0.514,0.118,2.42211545420538e-65,"5","Banf1"
"Fuom2",1.34044960564876e-66,2.05659754177012,0.701,0.236,2.55610335301162e-62,"5","Fuom"
"Pradc1",3.34821580125539e-66,2.83606498280404,0.341,0.057,6.38471271141391e-62,"5","Pradc1"
"Ssna1",5.6119604636029e-66,2.54242179323225,0.411,0.081,1.07014474080444e-61,"5","Ssna1"
"Ly6e",5.12298303322429e-65,2.5226483877722,0.486,0.114,9.7690163460554e-61,"5","Ly6e"
"Rbbp7",2.02465258872607e-64,2.6287877406128,0.355,0.063,3.86081002144175e-60,"5","Rbbp7"
"Ranbp1",1.12576659086253e-63,2.43226202471669,0.43,0.091,2.14672431211576e-59,"5","Ranbp1"
"1810037I17Rik",2.41471917502701e-63,2.52817331569588,0.509,0.132,4.604627994859e-59,"5","1810037I17Rik"
"Anapc11",8.06492537798613e-63,2.88078785550687,0.285,0.042,1.53790062032817e-58,"5","Anapc11"
"H3f3a1",3.88714401957704e-62,1.86555451464344,0.818,0.431,7.41239493093146e-58,"5","H3f3a"
"Elof11",1.17645864870782e-60,2.04199280272276,0.612,0.187,2.24338899722095e-56,"5","Elof1"
"Lmna1",1.23709823282124e-60,2.05407452975929,0.636,0.201,2.35902262016683e-56,"5","Lmna"
"Lsm8",3.02206616816358e-60,2.58155464927679,0.36,0.068,5.76277797607113e-56,"5","Lsm8"
"Tsen34",4.11620699176257e-60,2.44427476450434,0.402,0.084,7.84919511259204e-56,"5","Tsen34"
"Mrpl18",3.82834865224658e-59,2.0682656282286,0.584,0.174,7.300278044969e-55,"5","Mrpl18"
"Atp5mc21",1.14098532312416e-58,1.51312327964135,0.893,0.57,2.17574491266546e-54,"5","Atp5mc2"
"Ddx39a",2.16557706660163e-57,3.00438496762185,0.257,0.038,4.12953890830265e-53,"5","Ddx39a"
"H1f4",4.06004721573373e-57,3.10798176273089,0.458,0.117,7.74210403568265e-53,"5","H1f4"
"Rnaseh2c2",5.65422214977948e-57,2.06279373154366,0.631,0.212,1.07820362174145e-52,"5","Rnaseh2c"
"Tpm4",2.55373067933172e-56,2.41936146628586,0.369,0.075,4.86970903241766e-52,"5","Tpm4"
"Dpy30",3.17706139754703e-56,2.33584302293721,0.397,0.085,6.05833837898244e-52,"5","Dpy30"
"H3f3b1",6.81946071338265e-55,1.43834599996729,0.977,0.833,1.30040296343494e-50,"5","H3f3b"
"Dbi1",1.27550937051105e-54,1.65756701745102,0.879,0.558,2.43226881862752e-50,"5","Dbi"
"Actg11",2.16608348788136e-54,1.44944187364262,0.967,0.821,4.13050460304096e-50,"5","Actg1"
"Siva1",5.92061906655705e-53,2.84932344046009,0.276,0.047,1.12900284980176e-48,"5","Siva1"
"Snrpa1",1.08145113251007e-52,2.76972248797535,0.285,0.049,2.06221916458345e-48,"5","Snrpa1"
"Cenpx",1.28021156950898e-52,1.85436579954699,0.626,0.21,2.44123544189667e-48,"5","Cenpx"
"Nap1l1",1.41267874575949e-51,1.90686633270049,0.589,0.189,2.69383710028876e-47,"5","Nap1l1"
"Ckap5",5.52641760259732e-51,2.90167151432534,0.294,0.055,1.05383257263928e-46,"5","Ckap5"
"Erh",5.28822668190887e-50,1.99644961018,0.505,0.146,1.0084119459732e-45,"5","Erh"
"Gnai2",1.62720553192404e-49,2.74328035124421,0.252,0.041,3.10291822882594e-45,"5","Gnai2"
"Lsm2",3.21413901925359e-49,2.64058391969753,0.285,0.052,6.12904169581467e-45,"5","Lsm2"
"Ifitm3",6.02372343335151e-49,2.13641458329943,0.444,0.117,1.1486638215058e-44,"5","Ifitm3"
"Gltp",1.17043786074721e-48,2.21790635821656,0.397,0.096,2.23190795665886e-44,"5","Gltp"
"Prdx11",1.46581683875412e-48,1.5580636714005,0.808,0.441,2.79516612982023e-44,"5","Prdx1"
"Snrpb1",1.51392932561533e-47,1.80760318996444,0.579,0.195,2.88691183101588e-43,"5","Snrpb"
"Lsm6",4.07600766378132e-47,1.97612621349524,0.505,0.151,7.7725390140646e-43,"5","Lsm6"
"Taf9",7.39703772348582e-47,2.53664428732625,0.299,0.06,1.41054112349151e-42,"5","Taf9"
"Arpp191",8.9008044573927e-47,1.88637311996979,0.57,0.191,1.69729440198021e-42,"5","Arpp19"
"Pole4",9.30028101471889e-47,2.25137804220996,0.346,0.076,1.77347058669675e-42,"5","Pole4"
"Vars1",1.32106282073884e-46,2.51265917085531,0.308,0.063,2.51913469286688e-42,"5","Vars1"
"Hprt1",1.59846767718382e-46,2.49321313803384,0.28,0.053,3.04811801362183e-42,"5","Hprt1"
"Cnih4",1.61707957974536e-46,2.56182920047442,0.28,0.053,3.08360905061643e-42,"5","Cnih4"
"Ifitm21",4.16491400083677e-46,2.05094868340554,0.486,0.148,7.94207450819564e-42,"5","Ifitm2"
"Ncaph2",1.76447426237587e-44,2.22002868785226,0.332,0.073,3.36467597092455e-40,"5","Ncaph2"
"U2af1",2.4963278964353e-44,1.94757926070514,0.444,0.124,4.76024766571247e-40,"5","U2af1"
"Mat2a",9.08439638451489e-44,1.83162392233153,0.486,0.145,1.73230354656314e-39,"5","Mat2a"
"Mrfap12",9.24967284562031e-44,1.73976929947777,0.626,0.248,1.76382011493134e-39,"5","Mrfap1"
"Ak6",2.64059927880718e-43,2.44713784511251,0.28,0.056,5.03535876475741e-39,"5","Ak6"
"Rnaseh2b",3.14125108686585e-43,2.471320532185,0.271,0.053,5.99005169754449e-39,"5","Rnaseh2b"
"Smc1a",4.26305330218271e-43,1.9673325064445,0.402,0.105,8.12921634193222e-39,"5","Smc1a"
"BC049987",1.26791951149381e-42,2.56405094251181,0.313,0.07,2.41779571646755e-38,"5","BC049987"
"Gdf15",1.40062503794588e-42,3.03855200487431,0.29,0.062,2.67085188485899e-38,"5","Gdf15"
"Tsn",1.57801324689714e-42,1.97581634940543,0.421,0.116,3.00911346050815e-38,"5","Tsn"
"Cbx1",2.65377772562746e-42,1.99722452520941,0.411,0.112,5.06048874499901e-38,"5","Cbx1"
"Myef2",5.96249703093825e-42,2.67250439731783,0.257,0.049,1.13698855882961e-37,"5","Myef2"
"Pmf1",1.2752384794213e-41,2.47860508279212,0.257,0.049,2.43175225640848e-37,"5","Pmf1"
"Cfap298",1.4025346371272e-41,2.42670505336204,0.28,0.058,2.67449329953786e-37,"5","Cfap298"
"Lsm41",1.74259421371012e-41,1.67979742415457,0.561,0.197,3.32295290612383e-37,"5","Lsm4"
"Anapc5",2.75123612229538e-41,1.9944808147937,0.407,0.111,5.24633216160506e-37,"5","Anapc5"
"Nsmce4a",1.07650710434786e-40,2.10765222882922,0.397,0.109,2.05279139728094e-36,"5","Nsmce4a"
"Folr11",1.09715132018925e-40,1.61542747833323,0.738,0.353,2.09215785246888e-36,"5","Folr1"
"Thoc7",8.03888587749969e-40,1.88464615179215,0.449,0.136,1.53293514798042e-35,"5","Thoc7"
"Ndufa52",2.36760955824797e-39,1.56331346151935,0.659,0.287,4.51479466662305e-35,"5","Ndufa5"
"Sf3b51",2.64821270195655e-39,1.68221818937531,0.537,0.187,5.04987680136094e-35,"5","Sf3b5"
"Cox8a1",9.17295723227651e-39,0.864682744143186,0.991,0.929,1.74919121462281e-34,"5","Cox8a"
"Snrpf",1.43896060768298e-37,1.78627248455431,0.491,0.168,2.74395398279068e-33,"5","Snrpf"
"Nol71",1.94925852027378e-37,1.69921286783275,0.579,0.236,3.71704107231007e-33,"5","Nol7"
"A430005L14Rik",5.2983449532269e-37,2.31265251292549,0.276,0.061,1.01034139913084e-32,"5","A430005L14Rik"
"Rfc1",1.58627376747243e-36,2.08266136377586,0.341,0.089,3.02486544719318e-32,"5","Rfc1"
"Gapdh2",3.24991360218731e-36,1.47439799893608,0.64,0.28,6.19726024801099e-32,"5","Gapdh"
"Ybx12",8.35376979296621e-36,1.80881983887922,0.542,0.212,1.59298036182073e-31,"5","Ybx1"
"Eloc",1.83940855818446e-35,1.74282929760887,0.463,0.155,3.50756817960194e-31,"5","Eloc"
"Nelfe",3.09392790031036e-35,2.32215496560117,0.262,0.058,5.89981111310182e-31,"5","Nelfe"
"Fdps",5.47223380013668e-35,1.9378162821348,0.444,0.151,1.04350026334806e-30,"5","Fdps"
"Ssrp1",3.75979513469563e-34,2.13453548191121,0.285,0.068,7.16955334235109e-30,"5","Ssrp1"
"Vdac3",8.40789263222353e-34,1.8880834544945,0.383,0.116,1.60330104603871e-29,"5","Vdac3"
"Atp6v1g1",8.65043628175526e-34,2.20586278584711,0.299,0.076,1.64955169456791e-29,"5","Atp6v1g1"
"Npm11",8.83222213721246e-34,1.31546424724406,0.71,0.364,1.68421643934504e-29,"5","Npm1"
"Csrp2",1.19011948136756e-33,1.88133966084574,0.341,0.093,2.26943883901979e-29,"5","Csrp2"
"Stub1",1.36704778988073e-33,1.66177328358805,0.472,0.164,2.60682343052356e-29,"5","Stub1"
"Ddx39b",1.84632701450979e-33,1.77679317946686,0.383,0.113,3.52076098396871e-29,"5","Ddx39b"
"Cfl1",4.67652501932347e-33,1.96887307863318,0.336,0.094,8.91766555934792e-29,"5","Cfl1"
"Vps36",5.50009091100427e-33,1.90785078262801,0.383,0.116,1.0488123358194e-28,"5","Vps36"
"Epcam1",1.01112832604308e-32,1.14866597757135,0.874,0.662,1.92812060493154e-28,"5","Epcam"
"Ucp21",1.61422089203186e-32,1.60754286853305,0.467,0.164,3.07815781901556e-28,"5","Ucp2"
"Hspa81",1.82022751111725e-32,1.2453481913609,0.822,0.554,3.47099184094948e-28,"5","Hspa8"
"Aarsd1",2.912531880356e-32,1.90156657578581,0.383,0.12,5.55390704265086e-28,"5","Aarsd1"
"Srsf7",3.62764278927113e-32,1.48945444239935,0.458,0.157,6.91755203486113e-28,"5","Srsf7"
"Ak2",3.6745693385794e-32,1.65014358112506,0.393,0.121,7.00703627173706e-28,"5","Ak2"
"Pfdn6",7.53953659904668e-32,1.60926143087509,0.435,0.146,1.43771423407221e-27,"5","Pfdn6"
"Actb1",8.70248528208786e-32,1.41957463387065,0.813,0.585,1.65947691844133e-27,"5","Actb"
"Agpat5",1.74351162047446e-31,1.78107242579648,0.346,0.099,3.32470230908275e-27,"5","Agpat5"
"Cycs2",2.02773388939301e-31,1.22790890955279,0.729,0.384,3.86668575368353e-27,"5","Cycs"
"Hnrnpab1",3.2262819127932e-31,1.7252281779824,0.495,0.197,6.15219697950536e-27,"5","Hnrnpab"
"Cep20",4.27468030056084e-31,2.16167076707607,0.252,0.059,8.15138786513947e-27,"5","Cep20"
"Mrpl28",5.00911021263494e-31,1.5748598812146,0.449,0.156,9.55187226447356e-27,"5","Mrpl28"
"Pgk1",1.69679093398911e-30,1.78676968654727,0.383,0.124,3.23561063202384e-26,"5","Pgk1"
"Btf32",1.87483701141711e-30,1.23411779751483,0.715,0.386,3.57512669707129e-26,"5","Btf3"
"Rnf7",2.21853567619082e-30,1.61907984950159,0.453,0.164,4.23052568092828e-26,"5","Rnf7"
"Cox7a2",2.25204866908584e-30,0.916715652781939,0.925,0.803,4.29443160707978e-26,"5","Cox7a2"
"Pfn12",2.56292546166757e-30,1.44664723466087,0.607,0.281,4.88724256285389e-26,"5","Pfn1"
"Dynll12",2.6094804245921e-30,1.89891902092988,0.505,0.206,4.97601822165468e-26,"5","Dynll1"
"Crip21",7.26071964233634e-30,1.26327719602899,0.654,0.311,1.38454662859712e-25,"5","Crip2"
"Sptssa",1.17149723089375e-29,2.00993220456797,0.322,0.095,2.23392806959129e-25,"5","Sptssa"
"Ndufab13",1.56536146772222e-29,1.3379254053627,0.556,0.232,2.9849877827995e-25,"5","Ndufab1"
"Nutf2",2.02213776041199e-29,1.69262882311745,0.374,0.119,3.85601449532962e-25,"5","Nutf2"
"Cd91",2.15450175316045e-29,0.879674276128304,0.921,0.776,4.10841939310167e-25,"5","Cd9"
"Tmem109",2.27028910671087e-29,2.10009345953839,0.257,0.064,4.32921429758695e-25,"5","Tmem109"
"Elob1",3.82129579082852e-29,1.30877714451719,0.706,0.393,7.2868289435309e-25,"5","Elob"
"Septin7",4.5813846105481e-29,1.61954640892642,0.411,0.14,8.73624231385417e-25,"5","Septin7"
