"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Eif2s2",2.81136321482486e-07,0.372712735082951,0.654,0.526,0.0052153598998216
"Appl2",3.06082795113312e-07,0.311458342295507,0.394,0.243,0.00567814193214706
"Slc12a2",3.06745143338241e-07,0.330856412348447,0.868,0.908,0.0056904291540677
"Naaladl2",3.26221342934051e-07,0.365906258446348,0.423,0.288,0.00605173213276959
"Bola1",3.31564233532344e-07,0.44784559193354,0.307,0.181,0.00615084809625851
"Pcbp2",3.549618759398e-07,0.282347574913331,0.411,0.262,0.00658489776055923
"Rala",3.61927588271762e-07,0.425168916375092,0.287,0.166,0.00671411869002945
"Plcb4",3.71880774060686e-07,0.315534946969514,0.8,0.826,0.00689876023959979
"Cpne8",3.91258812633244e-07,0.654465995048028,0.305,0.191,0.00725824223315931
"Anapc13",3.99721497627688e-07,0.271157061334884,0.463,0.303,0.00741523350249125
"Hnrnpm",4.34770461988297e-07,0.501137399759323,0.287,0.174,0.00806542684034491
"Slc5a8",4.43655946542454e-07,0.494835741220962,0.265,0.153,0.00823026146430907
"Tshz2",4.77789850415922e-07,0.507081942252084,0.638,0.565,0.00886347951506576
"Gmds",5.35129782773305e-07,0.388424886900233,0.779,0.761,0.00992719260022758
"Uap1",5.5207490164812e-07,0.31224047726957,0.463,0.308,0.0102415415004743
"Hnrnpdl",5.86575437683223e-07,0.638072582262263,0.251,0.148,0.0108815609444615
"Ccdc59",5.97934480368991e-07,0.557081628265648,0.254,0.148,0.0110922825453252
"Prom2",6.02668321772502e-07,0.427061895196259,0.322,0.201,0.0111801000372017
"Slc39a7",6.05177432975244e-07,0.402750170932187,0.353,0.223,0.0112266465591237
"Ergic2",6.67259939257808e-07,0.379022802523154,0.304,0.184,0.0123783391331716
"Mrpl33",6.71466841593252e-07,0.325275119851547,0.379,0.239,0.0124563813783964
"Psmd7",7.12386952100945e-07,0.433342847820792,0.293,0.177,0.0132154903484246
"Ube2l3",7.21397676860394e-07,0.539574055986246,0.254,0.148,0.0133826483034372
"Tspan12",7.54548463769094e-07,0.286532568483143,0.281,0.163,0.0139976285513805
"Erp29",7.58913880623086e-07,0.376638333665358,0.26,0.149,0.0140786113994389
"Pdcd5",7.71074568899264e-07,0.548413279700566,0.268,0.158,0.0143042043276502
"Acox1",8.06326694401385e-07,0.467416781915322,0.26,0.152,0.0149581665078401
"Arpp19",9.32515915333442e-07,0.28189343308511,0.38,0.238,0.0172991027453507
"Tm9sf3",1.04764569914332e-06,0.335725619293854,0.827,0.876,0.0194348753648077
"Hilpda",1.1219644187561e-06,0.475868446630506,0.289,0.176,0.0208135619323444
"Anxa5",1.2825286223522e-06,0.270082346234959,0.392,0.249,0.0237921884732556
"Srm",1.47240537115946e-06,0.480653638230935,0.295,0.184,0.0273145920403792
"Stxbp6",1.51181800388373e-06,0.270749571242215,0.409,0.262,0.0280457357900472
"Mrpl28",1.68991279328655e-06,0.342533239440336,0.275,0.163,0.0313495722282587
"Kctd14",1.92371708999029e-06,0.370172919872397,0.29,0.177,0.03568687573641
"Fos",2.21030173629719e-06,0.377786103982272,0.878,0.948,0.0410033075100492
"Ly6e",2.39274407235046e-06,0.625459666979094,0.756,0.836,0.0443877952861734
"Pabir1",2.40030400247968e-06,0.500274343110366,0.271,0.167,0.0445280395500006
"Mtch1",2.5374328993186e-06,0.263034405833794,0.323,0.199,0.0470719177152593
"Rap1gap",2.64465427888659e-06,0.284800405156684,0.436,0.284,0.0490609815276252
